,id_in_matched,ra,dec,StetsonK,Eta_e,Std,Skew,SmallKurtosis,Con,Meanvariance
20610,25979.0,14.7186146,-25.7349857,0.754234131023,5.89884289883,0.188502884926,-1.28590750067,3.78429185287,0.0,0.0108909034757
20611,25980.0,15.7625945,-26.0271963,0.848201645685,2.53574929447,0.0983707345702,0.442985341608,0.234835636599,0.0,0.006082499908
20612,25981.0,15.746519,-26.0248128,0.858632912897,3.39909961217,0.122740188624,0.214355094605,-0.273155149653,0.0,0.00732103257482
20613,25982.0,14.5101255,-25.7273952,0.842130493386,3.24980455628,0.209381961833,0.177618990099,-0.638629984292,0.0,0.0122169400186
20614,25983.0,14.5985851,-25.6898866,0.836988258677,5.06361552108,0.173454170032,0.913511141765,0.940841687166,0.0,0.0101100832846
20615,25984.0,14.7428801,-25.6033227,0.836381258314,6.91451926342,0.127137607996,0.223077422065,-0.370693738488,0.0,0.00734762904858
20616,25985.0,14.4087085,-25.7910764,0.795961841682,3.47411305223,0.172350634169,0.390294773229,-0.130748773037,0.0,0.0103042846139
20617,25986.0,14.8172327,-25.5130369,0.855726621069,3.84485970219,0.16045005342,-0.853513637653,0.269787140574,0.0,0.00926601904228
20618,25989.0,14.5095295,-25.0957788,0.791807196764,7.73195630777,0.122250357082,-0.224160585159,0.684481570045,0.0,0.00701766511039
20619,25990.0,14.1835082,-25.6117083,0.826866352088,2.97436043818,0.0898143113689,-0.365639747268,-0.258684330605,0.0,0.00545518604334
20620,25993.0,14.2564158,-25.7516326,0.796546658764,3.46662764304,0.0712562407752,-0.0190689896019,1.20914837013,0.0,0.00440742668342
20621,25994.0,14.2567632,-25.1035337,0.817381357305,2.87597707563,0.174200082174,-0.0122735074334,-0.745726637366,0.0,0.0102552069988
20622,25995.0,14.4721821,-25.0119098,0.898709711652,4.91321236964,0.140880850137,0.462011748817,-0.785333478474,0.0,0.00842368104539
20623,25996.0,15.4394256,-25.4219346,0.821283104124,3.89354717403,0.146520547506,1.01667694798,1.56511018003,0.0,0.00874524127378
20624,25997.0,15.4398984,-25.4729243,0.828724416322,3.63508297188,0.105816193923,-0.0962634864181,-0.0810937494592,0.0,0.00639548660005
20625,25998.0,15.3054307,-25.5562913,0.782755584118,2.84398927516,0.11258710196,0.972355118516,1.63537546853,0.0,0.00682376637724
20626,25999.0,15.303914,-25.3664349,0.728699761706,2.70458575492,0.172869816093,0.222720481515,2.82994733114,0.0,0.010321081661
20627,26000.0,14.269868,-25.0658199,0.929659211256,2.55350523758,0.115218665462,-0.215407996714,-1.34703605617,0.0,0.00681018320127
20628,26001.0,15.4184328,-25.5128675,0.843145220628,3.97347538767,0.094391368484,-0.81826978075,0.780900766758,0.0,0.00565863154275
20629,26002.0,14.2946693,-25.1079946,0.803827338072,2.44995515872,0.163453395607,1.27231343259,3.86410390896,0.0,0.00978583339202
20630,26003.0,14.2403321,-25.2283569,0.853350846666,2.91730537695,0.138351059999,0.6969903912,0.99752705012,0.0,0.00823104920836
20631,26004.0,14.2119217,-25.2092197,0.812798671138,3.02002542295,0.119213107273,-0.25654427552,0.189747080124,0.0,0.00705876996871
20632,26005.0,14.2031447,-25.1001156,0.774088776604,4.04925778925,0.129175741168,-1.12525930167,2.38314010239,0.0,0.00757595118413
20633,26006.0,14.4270056,-25.6868427,0.712344296509,3.67794233051,0.100519660422,2.08725591367,8.6325667219,0.0,0.00619032485585
20634,26007.0,14.2806972,-25.6050914,0.784257233411,2.02130581521,0.0965048282145,0.838560154304,0.496451560968,0.0,0.00594350722304
20635,26008.0,14.254862,-25.6198257,0.829019435901,3.29547550198,0.0883301881718,-0.0219554987776,-0.677566891686,0.0,0.00537955488651
